id,text,twitterUrl,retweetCount,replyCount,likeCount,quoteCount,isReply,date
1516532245728792577,"🔴Acciones de Netflix se desploman más del 25% en el mercado 'after hours' tras registrar su primera caída de suscriptores en una década: perdió 200.000 usuarios en el 1° trimestre de 2022

👉🏻Netflix también explicó que espera perder 2 millones de suscriptores en el 2° trimestre",https://twitter.com/FinanzasArgy/status/1516532245728792577,35,17,431,17,False,2022-04-19
1516545337237942278,"Netflix is exploring lower-priced, ad-supported plans after years of resisting @CNBC -This doesn’t surprise me. It was a matter of time before the other streaming services ate up their market share and continually increasing prices reached a breaking point https://t.co/IB5KQ0t1AZ",https://twitter.com/AndrewCBelton/status/1516545337237942278,0,0,0,0,False,2022-04-19
1516515763900854274,"@sarafischer I see Netflix as the first social networks that existed, they didn't update and didn't listen to the public and today they are dead and closed, Netflix won competition but it's acting like it's the only one in the streaming market and refuses to let its guard down",https://twitter.com/raphafobic/status/1516515763900854274,0,0,0,0,True,2022-04-19
1516556717819142147,"Re: @netflix's now much smaller market cap

How the fuck can they expect to gain 2.5M subscribers quarter over quarter when they do what other streaming services do but worse?

Stop raising prices, stop the ""quantity over quality"" bullshit, and just exist as a profitable company.",https://twitter.com/chairmanbrando/status/1516556717819142147,0,0,0,0,False,2022-04-19
1516261817198301185,"@elasticretreat - thoughts on Disney here?- Disney Parks roaring back to life but how about the market pessimism on streaming/DTC landscape?
Interested to hear your thoughts on the eve of Netflix’s earnings ?",https://twitter.com/realKunalAShah/status/1516261817198301185,0,0,1,0,False,2022-04-19
1516525327564091392,Not surprised #Netflix is losing subscribers. There's a global #costofliving squeeze consumers discretionary spending is under real pressure &amp; streaming market is now way too fragmented. How many subscriptions can consumers pay for? One of the big streamers will go bust,https://twitter.com/Bloke_On_A_Bike/status/1516525327564091392,0,0,1,0,False,2022-04-19
1516520322727485441,@whatsnextmtthw It's Netflix. They love to chop their leg off every few years. Remember when they tried to spin the physical disks off as it's own company? Honestly they are acting like they still have the streaming market when Hulu and Amazon are fast catching for value to buck,https://twitter.com/Jeeshadow1/status/1516520322727485441,0,0,2,0,False,2022-04-19
1516525387274407937,"Imagine a Piece Of Sh*t  Streaming Service Stonk like #Netflix having that effect on the market. Loss 200,000 subscribers , wonder why??cut the first thing out you don’t need when #inflation kicking people in the ass. https://t.co/kTN2WQ2ms6",https://twitter.com/CharDeFiAll/status/1516525387274407937,0,0,0,0,False,2022-04-19
1516516633631547392,"@kimmasters The streaming game has evolved; Netflix is no longer the only game in town. Further, I'd be surprised if that kind of hit to top-line annual revenue is not noticed by the market. What's the backup plan, if any?",https://twitter.com/dlowther715/status/1516516633631547392,0,1,0,0,True,2022-04-19
1516552373132480521,"$NFLX's ""200,000-subscriber drop - against some scaled-back predictions that it would grow by 2.5 million - is raising questions about just how far off the end of the total addressable streaming market (once seen as an ever-expanding pie) actually is."" https://t.co/ijhVQEnPea",https://twitter.com/LoveAndMoney15/status/1516552373132480521,0,0,1,0,False,2022-04-19
1516529787023593478,"@SubToOptimus Netflix won't die however they will definitely lose some of their market share. You have to remember for the last 10 years they've pretty much been a monopoly for streaming services. Now they have to compete with Amazon, Disney, Hulu and others.",https://twitter.com/Freightttt/status/1516529787023593478,0,0,10,0,True,2022-04-19
1516558781823471624,"@BBCNews There's a cost of living crisis in many countries, some people need to save money and it's not an essential product. Also the bubble of the covid boom has burst, this is to be expected especially, with how saturated the streaming market is. #netflix",https://twitter.com/tvgenius05/status/1516558781823471624,0,0,0,0,True,2022-04-19
1516524065099599872,"The STREAMING WARS have officially kicked off with Netflix's earnings report today after market close.

The raw numbers weren't bad:

EPS: $3.53 vs $2.89, according to a Refinitiv survey of analysts.
Revenue: $7.87 billion vs $7.93 billion

https://t.co/qOEZyXEBM2",https://twitter.com/StockOptionAndy/status/1516524065099599872,0,1,0,0,False,2022-04-19
1516507069154836484,"NETFLIX SEES 2Q STREAMING PAID NET CHANGE -2.00M, EST. +2.4M $NFLX",https://twitter.com/EnhancedMarket/status/1516507069154836484,0,0,4,0,False,2022-04-19
1516551376691765251,"Netflix ( $NFLX ) shares cratered more than 26% in extended hours after the report on more than a full day’s worth of trading volume. Fellow streaming stocks Roku ( $ROKU ), Spotify ( $SPOT ) and Disney ( $DIS ) also tumbled in the after-hours market after Netflix’s brutal update",https://twitter.com/TRADEORE_/status/1516551376691765251,0,0,0,0,False,2022-04-19
1516559925174063106,"Netflix lead the way in the streaming world, but have been left behind in adapting to the competition in the market now

Lowering the barrier of entry - without password sharing - is a good start

The cheap/free ad-supported model sure seems to work

#Netflix",https://twitter.com/pjbrown_III/status/1516559925174063106,0,1,0,0,True,2022-04-19
1516370714177249288,"#Netflix will release Q1 earnings after market close on Tuesday, $NFLX stock is down 52% since November high. The streaming king has received 15 EPS downgrades going into earnings https://t.co/1aN4FzfxEC by @claymarkets #stocks #trading",https://twitter.com/FXStreetNews/status/1516370714177249288,0,0,0,1,False,2022-04-19
1516527811053469704,"""Market research firm Kantar said that more than half a million [streaming service] cancellations were due to the cost of living crisis, as households deprioritise streaming services as they try to make ends meet."" https://t.co/VzjJZNsrSk https://t.co/gA40AW6dtW $NFLX $DIS $AMZN",https://twitter.com/yoshiefuruhashi/status/1516527811053469704,0,0,0,0,False,2022-04-19
1516520825226203161,"@duckvalentine A lot of Netflix' business and the streaming model as a whole was based on ""total addressable market"" and folks are quickly realizing that Netflix defined it as ""everyone"" and that's not really the case.",https://twitter.com/AutomaticZen/status/1516520825226203161,0,0,2,0,False,2022-04-19
1516343824628473857,U.K. Cancelations Flash Warning for Streaming Services Ahead of Netflix Earnings - https://t.co/gac4E1qWyG,https://twitter.com/InvestingStockz/status/1516343824628473857,0,0,0,1,False,2022-04-19
1516534232666939392,"@johnwright79 It's all connected. Most people have multiple streaming services, so if they cut back because money is tight, they're going to choose the one they view the least. Netflix is losing streaming market share; the market itself is still expanding.",https://twitter.com/Lons/status/1516534232666939392,0,0,0,0,False,2022-04-19
1516788254946709504,"Netflix stock is now down 70% from its highs, erasing 4 years of gains. https://t.co/yT7OFfqNC7",https://twitter.com/WClementeIII/status/1516788254946709504,617,517,6081,306,False,2022-04-20
1516599674500632581,"NETFLIX 

Stock -25% in after hours 

Co lost 200,000 subscribers in Q1

They’ve lost subscribers in a qtr for the first time in 10 years

May further lose 2m subscribers in Q2

Reasons:
- Closing in Russia
- Password Sharing
- Competition

#Netflix $NFLX
https://t.co/6MLMOsD4PF",https://twitter.com/blitzkreigm/status/1516599674500632581,208,39,711,123,False,2022-04-20
1516808926662209546,"if you like action-packed thrillers a la Taken you've gotta watch Pálpito🫀

it’s got:
✅ a man avenging his wife’s murder
✅ black market organ trafficking
✅ high-speed chases 
✅ steamy love scenes
✅ and, of course, a Carlos Vives 🇨🇴 cameo

Pálpito is now streaming on Netflix https://t.co/zRHCQ8spYd",https://twitter.com/contodonetflix/status/1516808926662209546,3,1,13,1,False,2022-04-20
1516886616744280066,"Las acciones de Netflix se desploman casi un 40% por la perdida de suscriptores.
Lógico, la gente se está cansando de tanta propaganda ""progre""  en series y películas.
Queremos ver películas o series para entretenernos, NO para que nos adoctrinen políticamente.
Batalla cultural👇 https://t.co/BSG9wjdsIn",https://twitter.com/Raclo20/status/1516886616744280066,565,109,1296,21,False,2022-04-20
1516567663949975553,"Que tal sacada de mugre que acaba de recibir Netflix en la bolsa de valores. Anuncia 200k menos subscriptores, y pierde $34 mil millones de USD de valor en 15 minutos 😮 https://t.co/2d7xvOihnB",https://twitter.com/rburhum/status/1516567663949975553,334,232,1647,46,False,2022-04-20
1516867824702181378,"Talking Netflix and streaming's ""total addressable market"" with @victorblackwell and @alisyncamerota https://t.co/V9uoT6oZ3F",https://twitter.com/brianstelter/status/1516867824702181378,3,43,11,3,False,2022-04-20
1516892263296684035,"Thursday's FT: “Netflix battered as subscriber plunge shocks streaming market” 

#BBCPapers #TomorrowsPapersToday https://t.co/7FuHsAa3Vz https://t.co/2qFtBN8sZU",https://twitter.com/BBCNews/status/1516892263296684035,11,12,40,2,False,2022-04-20
1516677553347387394,"Netflix has lost 200,000 customers in Q1, 2022 - first time in a decade.
#Netflix https://t.co/dLtF9gMIG3",https://twitter.com/stufflistings/status/1516677553347387394,37,37,405,3,False,2022-04-20
1516781149061849090,"Netflix’s valuation has declined by
$200 billion in the past 5 months. https://t.co/PVkH63mx1U",https://twitter.com/JonErlichman/status/1516781149061849090,66,14,366,11,False,2022-04-20
1516914211384868864,"📰 Dominic Frisby takes you through tomorrow's headlines:

🗞️ Daily Mail: Palace shock at Harry, Duke of delusion

🗞️ Independent: French election hopefuls go tete-a-tete

🗞️ FT: Netflix battered as subscriber plunge shocks streaming market https://t.co/xUVIy1crTy",https://twitter.com/GBNEWS/status/1516914211384868864,1,5,10,2,False,2022-04-20
1516870110933356544,"BREAKING: Netflix falls 35%, becoming the S&amp;P 500's worst performer of 2022 https://t.co/Xs9C7O5CEo https://t.co/8pc8Ywc3qI",https://twitter.com/business/status/1516870110933356544,97,8,297,33,False,2022-04-20
1516772134466605056,Netflix drops 30% at the open in its biggest drop since October 2011 https://t.co/ivjKG0wr5C https://t.co/Hut7BddUbb,https://twitter.com/business/status/1516772134466605056,159,25,356,56,False,2022-04-20
1516641477262200835,#Netflix plans to create a cheaper version of its service with advertising inserts due to the exodus of paid subscription holders. https://t.co/8ZramdnJji,https://twitter.com/nexta_tv/status/1516641477262200835,70,55,676,14,False,2022-04-20
1516776569158750210,🩸Las acciones de Netflix se desploman más de 33% tras conocerse el dato de la fuga clientes durante el primer trimestre de 2022 https://t.co/8vzEU6FpUj,https://twitter.com/FinanzasArgy/status/1516776569158750210,58,25,555,22,False,2022-04-20
1516880195323666434,Wednesday’s Financial Times: Netflix battered as subscriber plunge shocks streaming market #tomorrowspaperstoday https://t.co/NAb70Kw5gC,https://twitter.com/BBCHelena/status/1516880195323666434,10,2,14,2,False,2022-04-20
1516647873840283653,"Netflix lost 2,00,000 subscribers in Q1 2022 for the first time in a decade. 

The company also expects to lose 2 million subscribers on Q2, 2022. https://t.co/tsUvQMFEgi",https://twitter.com/letscinema/status/1516647873840283653,111,48,1791,34,False,2022-04-20
1516691911356174346,Netflix suffers from a loss of subscribers for the first time in more than a decade and predicted deeper losses ahead https://t.co/cbz2Q4qgkd https://t.co/sVYh8ZM2Xc,https://twitter.com/AJEnglish/status/1516691911356174346,38,25,173,16,False,2022-04-20
1516808698944962564,"People are missing a main point on why Netflix stock is down 30% today wiping $55b of value 

It isn’t just extra competition of Disney, HBO or Peacock…that’s just an excuse 

The real reason:

TikTok is increasingly taking more and more of people’s entertainment time",https://twitter.com/gregisenberg/status/1516808698944962564,617,385,5551,262,False,2022-04-20
1516773668239593473,OUCH! #Netflix shares plunge 30% after massive subscriber loss. Streaming giant drop is set to wipeout $46 billion in value. (via BBG) https://t.co/xXPuVBRARJ,https://twitter.com/Schuldensuehner/status/1516773668239593473,65,20,250,8,False,2022-04-20
1517284127929626624,"Saham Netflix Terjun Gaung. 📉

Ramai yang tanya;
- Apa yang jadi?
- Teruk ke tak sebenarnya?
- Apa yang Netflix plan untuk buat ?
- Elok ke beli saham @netflix sekarang?

Ini adalah bebenang. https://t.co/LJ9sXOsEp7",https://twitter.com/HWLabs_io/status/1517284127929626624,420,5,766,26,False,2022-04-21
1517225406687969281,"""Well, it's a b*tch,"" Netflix Chairman and Co-CEO Reed Hastings said to employees at a town hall Wednesday, per @WSJ.

His remark came after the streaming company’s stock collapsed 35% yesterday, wiping out $54 billion in market value. https://t.co/uS8dpSHvf7",https://twitter.com/MorningBrew/status/1517225406687969281,4,1,41,1,False,2022-04-21
